"u_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.15122,1,0.339,0.5,0.339,0
-0.15037,1,0.34,0.5,0.34,0
-0.14951,1,0.341,0.5,0.341,0
-0.14866,1,0.342,0.5,0.342,0
-0.1478,1,0.343,0.5,0.343,0
-0.14695,1,0.344,0.5,0.344,0
-0.14609,1,0.345,0.5,0.345,0
-0.14524,1,0.346,0.5,0.346,0
-0.14438,1,0.347,0.5,0.347,0
-0.14353,1,0.348,0.5,0.348,0
-0.14268,1,0.349,0.5,0.349,0
-0.14182,1,0.35,0.5,0.35,0
-0.14097,1,0.351,0.5,0.351,0
-0.14011,1,0.352,0.5,0.352,0
-0.13926,1,0.353,0.5,0.353,0
-0.1384,1,0.354,0.5,0.354,0
-0.13755,1,0.355,0.5,0.355,0
-0.13669,1,0.356,0.5,0.356,0
-0.13584,1,0.357,0.5,0.357,0
-0.13498,1,0.358,0.5,0.358,0
-0.13413,1,0.359,0.5,0.359,0
-0.13327,1,0.36,0.5,0.36,0
-0.13242,1,0.361,0.5,0.361,0
-0.13157,1,0.362,0.5,0.362,0
-0.13071,1,0.363,0.5,0.363,0
-0.12986,1,0.364,0.5,0.364,0
-0.129,1,0.365,0.5,0.365,0
-0.12815,1,0.366,0.5,0.366,0
-0.12729,1,0.367,0.5,0.367,0
-0.12644,1,0.368,0.5,0.368,0
-0.12558,1,0.369,0.5,0.369,0
-0.12473,1,0.37,0.5,0.37,0
-0.12387,1,0.371,0.5,0.371,0
-0.12302,1,0.372,0.5,0.372,0
-0.12216,1,0.373,0.5,0.373,0
-0.12131,1,0.374,0.5,0.374,0
-0.12046,1,0.375,0.5,0.375,0
-0.11964,1,0.376,0.5,0.376,0
-0.11882,1,0.377,0.5,0.377,0
-0.118,1,0.378,0.5,0.378,0
-0.11718,1,0.379,0.5,0.379,0
-0.11636,1,0.38,0.5,0.38,0
-0.11554,1,0.381,0.5,0.381,0
-0.11472,1,0.382,0.5,0.382,0
