"u_sol","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.34767,1,0.06,0.5,0.06,0
-0.35314,1,0.061,0.5,0.061,0
-0.3586,1,0.062,0.5,0.062,0
-0.36223,1,0.063,0.5,0.063,0
-0.36402,1,0.064,0.5,0.064,0
-0.36582,1,0.065,0.5,0.065,0
-0.36762,1,0.066,0.5,0.066,0
-0.36942,1,0.067,0.5,0.067,0
-0.37122,1,0.068,0.5,0.068,0
-0.37302,1,0.069,0.5,0.069,0
-0.37482,1,0.07,0.5,0.07,0
-0.37662,1,0.071,0.5,0.071,0
-0.37842,1,0.072,0.5,0.072,0
-0.38022,1,0.073,0.5,0.073,0
-0.38201,1,0.074,0.5,0.074,0
-0.38381,1,0.075,0.5,0.075,0
-0.38561,1,0.076,0.5,0.076,0
-0.38741,1,0.077,0.5,0.077,0
-0.38921,1,0.078,0.5,0.078,0
-0.39101,1,0.079,0.5,0.079,0
-0.39281,1,0.08,0.5,0.08,0
-0.39461,1,0.081,0.5,0.081,0
-0.39641,1,0.082,0.5,0.082,0
-0.39821,1,0.083,0.5,0.083,0
-0.4,1,0.084,0.5,0.084,0
-0.4018,1,0.085,0.5,0.085,0
-0.4036,1,0.086,0.5,0.086,0
-0.4054,1,0.087,0.5,0.087,0
-0.4072,1,0.088,0.5,0.088,0
-0.409,1,0.089,0.5,0.089,0
-0.4108,1,0.09,0.5,0.09,0
-0.4126,1,0.091,0.5,0.091,0
-0.4144,1,0.092,0.5,0.092,0
-0.4162,1,0.093,0.5,0.093,0
-0.41729,1,0.094,0.5,0.094,0
-0.41626,1,0.095,0.5,0.095,0
-0.41523,1,0.096,0.5,0.096,0
-0.41421,1,0.097,0.5,0.097,0
-0.41318,1,0.098,0.5,0.098,0
-0.41215,1,0.099,0.5,0.099,0
-0.41112,1,0.1,0.5,0.1,0
-0.41009,1,0.101,0.5,0.101,0
-0.40907,1,0.102,0.5,0.102,0
-0.40804,1,0.103,0.5,0.103,0
-0.40701,1,0.104,0.5,0.104,0
-0.40598,1,0.105,0.5,0.105,0
-0.40496,1,0.106,0.5,0.106,0
-0.40393,1,0.107,0.5,0.107,0
-0.4029,1,0.108,0.5,0.108,0
-0.40187,1,0.109,0.5,0.109,0
-0.40085,1,0.11,0.5,0.11,0
-0.39982,1,0.111,0.5,0.111,0
